  -5.0000000000000000        3.9803320505934472E-006   5.3985393441661265E-006   6.1102987140188752E-006   6.1250102772830959E-006   5.5839782594254649E-006   4.7314674233496158E-006   3.8568123445517183E-006   3.1874244069940431E-006   2.7984047333403542E-006   2.5906471972389948E-006   2.6965206658004853E-006   2.5806204024245418E-006   2.4554601085516257E-006   2.2128091586531249E-006   1.9310242755619088E-006   1.5855185140497707E-006   9.3413467845389064E-007   6.8890855378289443E-007   2.9061966311133156E-007   5.1479788477585770E-008  -3.1747266991880977E-007  -4.9638172713081060E-007  -9.3346683229392721E-007  -1.5262804215973515E-006  -2.1807056275751654E-006  -2.9362922007860379E-006  -4.0448917309143978E-006  -5.6001050547423209E-006  -7.1148289402458026E-006  -8.9965524331568367E-006  -1.1759409282602618E-005  -1.5598366984633534E-005  -1.9514176221818198E-005  -2.3386498670901653E-005  -2.8040016035861044E-005  -3.4289776707713144E-005  -4.2051935467152032E-005  -5.0507642058078812E-005  -5.8871850587464354E-005  -6.8416558727825904E-005  -7.9883751573941693E-005  -9.4408063140249168E-005  -1.1201966811792081E-004  -1.3295729857240661E-004  -1.6007586858257081E-004  -1.9615620153758261E-004  -2.4880930731855950E-004  -3.2726450490865304E-004  -4.4521363105657822E-004  -6.2648327811410981E-004  -9.0242299305880343E-004  -1.3174879569189260E-003  -1.9356306784559670E-003  -2.8362939009962075E-003  -4.1194040477497166E-003  -5.9057848065996333E-003  -8.3265731668772658E-003  -1.1513212238606779E-002  -1.5577968043204412E-002  -2.0590572227247333E-002  -2.6537131817926305E-002  -3.3286540960320132E-002  -4.0549374036953578E-002  -4.7850273387725406E-002  -5.4510445619183022E-002  -5.9667681284856805E-002  -6.2327861533149759E-002  -6.1452372863987623E-002  -5.6089642855852224E-002  -4.5515485663742958E-002  -2.9389589623609137E-002  -7.8780985308599255E-003   1.8274327030183973E-002   4.7740194485090474E-002   7.8700418688816026E-002  0.10901152118106057       0.13645435859868227       0.15903783327664003       0.17530192933240141       0.18459221947728932        0.0000000000000000     
  -4.8550724637681162        5.0584779637039341E-006   6.4457589934629331E-006   7.2536612357930657E-006   7.3132828158073824E-006   6.7432499037156229E-006   5.8169221219223505E-006   4.8196668315172841E-006   3.9649306868142465E-006   3.3750833992850136E-006   3.1023588380293117E-006   2.7604610924094756E-006   2.6531367800599768E-006   2.3048905161891535E-006   1.7432022959070893E-006   9.1274862087556540E-007   5.5543320843067621E-008  -2.3221167579278099E-007  -9.7372839147930552E-007  -1.1593704956706151E-006  -1.5283812470617143E-006  -1.4212283008789369E-006  -2.0185673838262976E-006  -1.7841291278794003E-006  -1.9665214903874371E-006  -2.4852919368710981E-006  -2.0790833353696316E-006  -2.1522376944020802E-006  -3.2374671677841585E-006  -3.9370621411152072E-006  -3.7976437272438313E-006  -4.4656322475852242E-006  -6.2734826341491715E-006  -8.0359232866488785E-006  -8.2413828184405873E-006  -8.7123555874211775E-006  -1.0115370710248910E-005  -1.1553452809778384E-005  -1.2543510593874689E-005  -1.1637196456132162E-005  -1.0165623304858689E-005  -7.4994546554255251E-006  -3.9901046839611769E-006   1.7886195078467592E-006   1.1501479069998912E-005   2.4708028941232367E-005   4.3724330798459632E-005   6.7483925130571980E-005   9.6952323624228357E-005   1.3289842052512397E-004   1.7054852297136963E-004   2.0542883046766687E-004   2.2920736190150035E-004   2.2368444358446878E-004   1.6398483577489140E-004   1.2879282567224756E-005  -2.8278106726097930E-004  -7.9170030310953769E-004  -1.5989740162187208E-003  -2.8043666228815627E-003  -4.5184382800460502E-003  -6.8468022461785766E-003  -9.8768860484648464E-003  -1.3653252601906840E-002  -1.8153727911130273E-002  -2.3264003094381331E-002  -2.8755084500007140E-002  -3.4274951292498856E-002  -3.9355797014968524E-002  -4.3445050926069012E-002  -4.5950813790988962E-002  -4.6311000508797183E-002  -4.4063044363584380E-002  -3.8902525857247253E-002  -3.0724319764745055E-002  -1.9632600395527007E-002  -5.9293283148161222E-003   9.9141046380898934E-003   2.7267665283237832E-002   4.5327091096006307E-002   6.3063546830318937E-002   0.0000000000000000     
  -4.7101449275362315        9.3724530518446745E-006   1.0323719186221164E-005   1.1203959069041262E-005   1.1376531178143158E-005   1.0804122038552404E-005   9.6957985825751317E-006   8.3756267238280589E-006   7.1377418044166952E-006   6.1152678093983606E-006   5.2241296510637136E-006   4.6264025898212648E-006   3.7398841870625346E-006   2.8136473540421235E-006   1.7616477222994980E-006   6.0157667131757686E-007  -6.4875230867969422E-007  -1.5866705924170215E-006  -2.5368934298401898E-006  -2.9574280324403926E-006  -3.5406472850023716E-006  -3.2729448876396686E-006  -3.8220812446563205E-006  -3.0446780182681799E-006  -2.8136589246461844E-006  -2.9574826887172530E-006  -1.8180242543289979E-006  -9.4773141161793972E-007  -1.1394058447461262E-006  -7.7542257299150750E-007   1.6668941575789338E-007   4.2449481960452876E-007  -3.5236032514552728E-007  -7.2554874367716311E-007  -1.1205361554617715E-007   9.2422955293508840E-007   1.2741915587669073E-006   1.2894061220901551E-006   2.1230962742789177E-006   4.5230369441489024E-006   7.6739252425994954E-006   1.1262216480952411E-005   1.5694087930599416E-005   2.1850049468263056E-005   3.1058470467006790E-005   4.3036526527264238E-005   5.9251554793438023E-005   8.1149925338815329E-005   1.1060779808629343E-004   1.5084614713970575E-004   2.0516435114808186E-004   2.7801689717088670E-004   3.7591816348680790E-004   5.0640669225816902E-004   6.7858981153244048E-004   9.0303376666282841E-004   1.1904656713130741E-003   1.5503389143223091E-003   1.9897181516113044E-003   2.5072970014099905E-003   3.0898463973198700E-003   3.7034625161809823E-003   4.2881373515458445E-003   4.7479254537720972E-003   4.9463219639453802E-003   4.7041336467066718E-003   3.8061454453815905E-003   2.0178184448352262E-003  -8.8604515551471592E-004  -5.0777778212052690E-003  -1.0626512299304398E-002  -1.7440084405583766E-002  -2.5223065248827382E-002  -3.3454718735383880E-002  -4.1394904094124399E-002  -4.8149231482599190E-002  -5.2768336456629782E-002  -5.4387098642504184E-002  -5.2377592116888680E-002  -4.6480873578715089E-002  -3.6905142080966652E-002   0.0000000000000000     
  -4.5652173913043477        1.9135172303557834E-005   1.9020793418629243E-005   1.9789298631245959E-005   2.0042787217029599E-005   1.9425412899044160E-005   1.8056121695845947E-005   1.6239229933469317E-005   1.4285804279243629E-005   1.2432856347654201E-005   1.0818635444866734E-005   9.0991892918874189E-006   7.4576184495614277E-006   5.5323809000475299E-006   3.4204047525238736E-006   1.3605235423217632E-006  -6.3503247220644089E-007  -2.9010597444947356E-006  -4.1794407576106622E-006  -5.5476284249991683E-006  -5.9935468885563813E-006  -6.5356075596626226E-006  -6.2479895324824376E-006  -5.8861237461985579E-006  -5.0741507046003087E-006  -4.1238892022479139E-006  -2.7729735533406263E-006  -1.3712827377326416E-006  -5.0534408887688970E-007   3.4061852751311111E-007   1.4666083493394423E-006   1.6657692346227071E-006   1.0496437606246027E-006   5.9981759995030782E-007   4.2683435119632050E-007   4.6362183629189900E-007  -4.5925158129539936E-007  -2.2544098750595925E-006  -3.4225366007847269E-006  -4.7582381512375915E-006  -6.1027898114318630E-006  -9.4208784545866633E-006  -1.4394299197245360E-005  -2.0651233892518583E-005  -2.9125320615467040E-005  -3.9927768438530465E-005  -5.6141165809141817E-005  -7.8616210943031808E-005  -1.0915787266344528E-004  -1.5064375847143158E-004  -2.0536567516300561E-004  -2.7802053214585556E-004  -3.7353073283265378E-004  -4.9392042511908242E-004  -6.4268309991111531E-004  -8.1904789214335620E-004  -1.0176399913688751E-003  -1.2247438093002264E-003  -1.4140527542602377E-003  -1.5434076198421237E-003  -1.5459600989849247E-003  -1.3311494050906457E-003  -7.7723392567316139E-004   2.6443627503064913E-004   1.9664487707377340E-003   4.5086667003703292E-003   8.0577930461693606E-003   1.2734343082694936E-002   1.8569638265192784E-002   2.5460193765470075E-002   3.3116299575789578E-002   4.1029369627432082E-002   4.8447379865211471E-002   5.4387651365106010E-002   5.7701843648594292E-002   5.7181496988469610E-002   5.1725913021223487E-002   4.0549373056105426E-002   2.3404442110468264E-002   7.8807229661240902E-004  -2.5935699772336611E-002   0.0000000000000000     
  -4.4202898550724639        3.7552845097689076E-005   3.6371907797063190E-005   3.6488285581141255E-005   3.6621701188436789E-005   3.5900276616400567E-005   3.4124363146329130E-005   3.1498568709364834E-005   2.8393118436324127E-005   2.5103290379532658E-005   2.1719875653190413E-005   1.8440606336591842E-005   1.5006678389631994E-005   1.1328855395882619E-005   7.2763142431060970E-006   2.9705531541769614E-006  -1.0822023563297466E-006  -4.9188562978875641E-006  -7.9894977704434138E-006  -1.0631420101086273E-005  -1.2094489884687405E-005  -1.3366692127617548E-005  -1.2931508727371378E-005  -1.2737990876617518E-005  -1.1469534875525832E-005  -9.1392168730566532E-006  -7.1639616525073242E-006  -4.9844986997706313E-006  -2.6696238718679776E-006  -1.0173450951857571E-006  -8.3684569638814854E-009   6.3971955330847837E-007   3.6202665228512743E-007  -5.1429298731928639E-007  -1.2889160426028177E-006  -2.0591605227229933E-006  -3.1832661480355691E-006  -4.8289568549483375E-006  -6.0108140972104173E-006  -6.7040186114433603E-006  -6.8244280512997951E-006  -7.6559219504930207E-006  -8.6491021926509154E-006  -9.3172848520815051E-006  -9.5888088269927226E-006  -8.7325348336091703E-006  -9.1949176454171800E-006  -9.9566590687776254E-006  -1.1644900569290567E-005  -1.6602432451064245E-005  -2.6793063502011239E-005  -4.7948365453650844E-005  -8.7582315816033430E-005  -1.5539575596238323E-004  -2.6741561492108423E-004  -4.4666815143561318E-004  -7.2095486736806463E-004  -1.1267147943364109E-003  -1.7070709253955915E-003  -2.5098099142417084E-003  -3.5838554843970220E-003  -4.9758446239221987E-003  -6.7188492512891716E-003  -8.8219542923256011E-003  -1.1260283648486635E-002  -1.3966442112302992E-002  -1.6817134273811374E-002  -1.9624468449338843E-002  -2.2140269791676458E-002  -2.4054444862077265E-002  -2.5003503175755920E-002  -2.4581000974536308E-002  -2.2361431327100174E-002  -1.7924523126893924E-002  -1.0893165437193850E-002  -9.9608581334409418E-004   1.1854126583496508E-002   2.7469687451513174E-002   4.5297542593215612E-002   6.4361023991822461E-002   8.3259458991460866E-002   0.0000000000000000     
  -4.2753623188405800        6.9889845850202280E-005   6.8963985451716658E-005   6.7855956200469316E-005   6.7261543954360794E-005   6.5971556236618474E-005   6.3398407992397752E-005   5.9502389138132552E-005   5.4540081843656360E-005   4.8883926987549160E-005   4.2850614357414711E-005   3.6443672069919881E-005   2.9612611954105493E-005   2.2490885068038617E-005   1.5100847418352500E-005   7.3409353515026102E-006  -4.1233739462660636E-007  -7.2017803043455081E-006  -1.3796462089245226E-005  -1.8647155128589607E-005  -2.2368335724742514E-005  -2.4588813532110326E-005  -2.4859311879102219E-005  -2.4246505643926321E-005  -2.1959216730201854E-005  -1.7994852871239405E-005  -1.4294340115351634E-005  -9.9612620687113042E-006  -4.7795579052733952E-006  -7.4776836874293502E-007   1.6338025501478696E-006   3.6000198241730566E-006   5.0937767745221612E-006   5.4591667568067052E-006   5.4442853784784176E-006   5.1523695746590178E-006   5.4256814730178322E-006   6.1816618637111958E-006   7.3864823108256775E-006   9.9086462325370217E-006   1.3345942240139070E-005   1.7831724939395039E-005   2.3560232714883311E-005   3.1655911348258057E-005   4.2994971920584679E-005   5.8835429577785116E-005   7.9570162606879322E-005   1.0755549693636174E-004   1.4693412292999345E-004   2.0172535346522807E-004   2.7856077453527393E-004   3.8440540465685782E-004   5.2788273255705942E-004   7.2190119731794025E-004   9.8079601455790190E-004   1.3170613837204977E-003   1.7440987288009078E-003   2.2706199646889916E-003   2.8931880727828723E-003   3.5963911984108910E-003   4.3415995356587264E-003   5.0612464494616443E-003   5.6508540643107176E-003   5.9713292256662271E-003   5.8478028338777846E-003   5.0805014151276843E-003   3.4635994927170056E-003   8.1372861814233387E-004  -3.0000040397283548E-003  -8.0247425285585334E-003  -1.4192398606219753E-002  -2.1304073161007867E-002  -2.9028495295299443E-002  -3.6915086780930362E-002  -4.4414435351042038E-002  -5.0904621268352615E-002  -5.5727100960164089E-002  -5.8226134614859329E-002  -5.7802627034425388E-002  -5.4010031514770879E-002  -4.6687846412030977E-002   0.0000000000000000     
  -4.1304347826086953        1.2758775571486620E-004   1.2723877491073571E-004   1.2495833399559514E-004   1.2292819237454705E-004   1.2039128115762475E-004   1.1630472838040043E-004   1.1023240065448460E-004   1.0226614346555660E-004   9.2727829104391582E-005   8.1981667243511311E-005   7.0281750992472596E-005   5.7919753693251878E-005   4.4673471726267827E-005   3.0812717883473332E-005   1.6836908027438372E-005   2.7210282707064239E-006  -1.0585219736675532E-005  -2.2697061161760704E-005  -3.2359372977788404E-005  -4.0232022630947331E-005  -4.4436984307754403E-005  -4.6519548678639679E-005  -4.5410004313222814E-005  -4.1611087782319186E-005  -3.5368065259269164E-005  -2.8000188337231498E-005  -1.9902586203287819E-005  -1.0896388600779453E-005  -3.0752858112283172E-006   2.1361212700862348E-006   5.5907029418965684E-006   8.3274768457357625E-006   9.2084102790512001E-006   7.8960590775727224E-006   5.6209148196093601E-006   3.2668704916616308E-006   1.2657065008878842E-006  -1.2545604102898165E-006  -3.7157149464701787E-006  -7.0899977828569285E-006  -1.1192852287058183E-005  -1.7156117957586108E-005  -2.5422927179824858E-005  -3.5772036433399885E-005  -5.0856216663160343E-005  -7.1353589291817782E-005  -1.0039380762572568E-004  -1.4002492803233494E-004  -1.9221712099812524E-004  -2.6044532625144870E-004  -3.4877402041750194E-004  -4.6058160672657420E-004  -5.9649418113091597E-004  -7.5341450998644478E-004  -9.2320326893153388E-004  -1.0877458397129474E-003  -1.2152133702369398E-003  -1.2563090621697875E-003  -1.1380317312043873E-003  -7.6335560630254795E-004  -1.0075259754998341E-005   1.2611590843620880E-003   3.1986713234440352E-003   5.9361640294540788E-003   9.5668748184996738E-003   1.4111475830288140E-002   1.9483737496335092E-002   2.5464615930146654E-002   3.1684397526494185E-002   3.7634810508039872E-002   4.2695092359681830E-002   4.6181837511778269E-002   4.7411892127501722E-002   4.5766503964260984E-002   4.0752206124581844E-002   3.2036921344337138E-002   1.9494037591057091E-002   3.2601085906238392E-003  -1.6186871022923613E-002  -3.7915358705608471E-002   0.0000000000000000     
  -3.9855072463768115        2.2916703737674678E-004   2.2826327224187423E-004   2.2554017536145437E-004   2.2137582902268373E-004   2.1643447942149436E-004   2.0962031245905769E-004   2.0001636063669812E-004   1.8728157983855870E-004   1.7159753123269120E-004   1.5332314752234172E-004   1.3301577348178977E-004   1.1077252873764053E-004   8.7150454489833630E-005   6.2215728321415330E-005   3.6624136378000818E-005   1.1262269613479642E-005  -1.3528190925541209E-005  -3.5498163088576035E-005  -5.4801163619247714E-005  -6.9821426390757196E-005  -7.9590110701814782E-005  -8.5131158761472537E-005  -8.4366135504026306E-005  -7.8890942079424940E-005  -6.9865716531873083E-005  -5.7023175044272899E-005  -4.2418894282507577E-005  -2.7602188054107904E-005  -1.3865829031177914E-005  -3.0634811612899963E-006   4.5891355903927077E-006   9.6733312136021115E-006   1.1934425195387808E-005   1.0275101984181812E-005   7.1581084578182387E-006   3.8872157669590323E-006   1.2005895536867473E-006  -1.1314590956427062E-006  -3.3311739501495336E-006  -4.8895041540222829E-006  -5.3513258893146949E-006  -4.8427424567893586E-006  -3.6157209254111790E-006  -6.8226779844553646E-007   2.5870993450371007E-006   7.4588671653886044E-006   1.3212487460466918E-005   1.9652056624438856E-005   2.7239577608462119E-005   3.3175423118836931E-005   3.3373612731291765E-005   2.0808205839907817E-005  -1.5584601602893660E-005  -9.3255274160611789E-005  -2.3713251763694246E-004  -4.8376802034347385E-004  -8.8096403811308900E-004  -1.4875019580020015E-003  -2.3721110686529311E-003  -3.6071445116725638E-003  -5.2599274965916517E-003  -7.3751482898190314E-003  -9.9544856434329483E-003  -1.2934136244585328E-002  -1.6162015992038620E-002  -1.9378587175533007E-002  -2.2212736121498936E-002  -2.4196887614409534E-002  -2.4809803561906506E-002  -2.3537107783963066E-002  -1.9957152505091592E-002  -1.3827734480379179E-002  -5.1586052151308022E-003   5.7569058664748290E-003   1.8356184038696193E-002   3.1870958350192935E-002   4.5428357250147045E-002   5.8164539977577645E-002   6.9301099800354066E-002   7.8171541482431633E-002   0.0000000000000000     
  -3.8405797101449277        4.0269817220311217E-004   4.0090818535212780E-004   3.9785029139150825E-004   3.9116529105722922E-004   3.8228938105903758E-004   3.7068168046040990E-004   3.5507712811824532E-004   3.3463311540833987E-004   3.0908765825308690E-004   2.7880335678551904E-004   2.4408498568048945E-004   2.0584515642553086E-004   1.6450569983309085E-004   1.2096515080656196E-004   7.5771753975871744E-005   3.0707578649576920E-005  -1.3098113079398895E-005  -5.3475494812125002E-005  -8.9405374577857801E-005  -1.1755705263994640E-004  -1.3835520121950427E-004  -1.4956979995292278E-004  -1.5139980991951967E-004  -1.4412045184735095E-004  -1.2974519837021829E-004  -1.0829811103615199E-004  -8.2643495753771342E-005  -5.6400050685357260E-005  -3.1395407635966398E-005  -9.4661265326643788E-006   7.4584329846123487E-006   1.8844530173044844E-005   2.4972584906501469E-005   2.6284258927679083E-005   2.3670683083796374E-005   2.0061773559064132E-005   1.6993062970243279E-005   1.4893652388295597E-005   1.3042144605987239E-005   1.2610144385895077E-005   1.3914412007305245E-005   1.7197377908783339E-005   2.2683924793179135E-005   2.9942084728660759E-005   4.0018394420495303E-005   5.3402285713802221E-005   7.0865295580013624E-005   9.5175558799217398E-005   1.3169985885594517E-004   1.8409182956841938E-004   2.5982925303659726E-004   3.6908384606970234E-004   5.2398424203577653E-004   7.4316554513293429E-004   1.0501205134543557E-003   1.4683080896108708E-003   2.0233027161512245E-003   2.7388235197437099E-003   3.6271497084034970E-003   4.6827911590603859E-003   5.8664750562118255E-003   7.0936124063874706E-003   8.2163289446198773E-003   9.0163084416598066E-003   9.2005757985098302E-003   8.4131688924509312E-003   6.2663788884141629E-003   2.3941355860955787E-003  -3.4736989604364898E-003  -1.1421376768841264E-002  -2.1258167932805667E-002  -3.2451187974693887E-002  -4.4100968558937484E-002  -5.4980865327227652E-002  -6.3648633312482425E-002  -6.8639926412995461E-002  -6.8706927265152651E-002  -6.3060595307792608E-002  -5.1584529570673290E-002  -3.4966715308214644E-002   0.0000000000000000     
  -3.6956521739130435        6.9402058497381098E-004   6.9128518341482102E-004   6.8643661029268153E-004   6.7709673293448369E-004   6.6269612189064520E-004   6.4351611710788612E-004   6.1831300519912336E-004   5.8566502167623348E-004   5.4479389169762959E-004   4.9545072403591145E-004   4.3839633562920723E-004   3.7420857000761208E-004   3.0417996713128859E-004   2.2962552854472465E-004   1.5218059070626453E-004   7.3634655087336773E-005  -2.7361930233409180E-006  -7.5020211653844106E-005  -1.3892508148312345E-004  -1.9193857952361153E-004  -2.3206698176454993E-004  -2.5614779336423219E-004  -2.6440847684228066E-004  -2.5708125602836885E-004  -2.3545622179091220E-004  -2.0192571149598628E-004  -1.6015439698507141E-004  -1.1563968495931653E-004  -7.1792193697977965E-005  -3.2013382741789583E-005   1.1109717062353673E-007   2.2403818404167839E-005   3.5075078707664368E-005   3.9523882033231807E-005   3.6582111681094165E-005   2.9733197712503719E-005   2.1374899469044479E-005   1.2926161090410442E-005   4.3684553749716110E-006  -3.7011622605443713E-006  -1.0839872919661087E-005  -1.7070627128552486E-005  -2.3246795125377758E-005  -3.1793464644677753E-005  -4.2675257569901064E-005  -5.8290700683642630E-005  -7.9786498340276107E-005  -1.0958959615488817E-004  -1.4992816654349042E-004  -2.0416324993660328E-004  -2.7736922217536439E-004  -3.7426766136863484E-004  -5.0222729291100269E-004  -6.6545187667683275E-004  -8.6658013656969125E-004  -1.1055301073862251E-003  -1.3762289611405302E-003  -1.6583830252782394E-003  -1.9153889244250761E-003  -2.0876048934100186E-003  -2.0842691663915261E-003  -1.7798653832699555E-003  -1.0150766466712462E-003   4.0010667952706559E-004   2.6711108175249063E-003   5.9915904128091816E-003   1.0505309813247155E-002   1.6251946855486463E-002   2.3115351928250927E-002   3.0764273343769966E-002   3.8613171678712310E-002   4.5808916714779324E-002   5.1265572228436911E-002   5.3752370999890740E-002   5.2038630486879442E-002   4.5087864248308657E-002   3.2282509084296737E-002   1.3642749954429080E-002  -1.0007413098448700E-002  -3.6973687506125397E-002   0.0000000000000000     
